Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
11/28/2016,Sydney,20.3,26.1,0,6,8.1,NE,37,NE,E,15,28,71,63,1015,1010.4,6,1,22.8,25.5,No,0,No
11/29/2016,Sydney,19.3,25.3,0,7.8,7,SE,44,S,SE,22,20,65,57,1011.8,1010.8,7,6,22.4,24.1,No,0,No
11/30/2016,Sydney,18.2,25.2,0,6.4,4.4,NE,50,ESE,E,6,31,61,57,1012.4,1008.8,7,2,22.4,24.2,No,0,No
12/1/2016,Sydney,18.1,28.5,0,7.4,8.1,ENE,37,W,ENE,9,19,68,51,1008,1005.3,7,7,21.2,25.4,No,0.2,No
12/2/2016,Sydney,18.7,35.7,0.2,6,9.8,SSW,57,WNW,ESE,13,17,44,24,1008.4,1007.7,3,5,25.6,30.9,No,0,No
12/3/2016,Sydney,21,26.8,0,11.2,9.7,S,41,SSE,ESE,11,19,64,55,1016,1015,7,5,22.6,23.8,No,0,No
12/4/2016,Sydney,19.7,26.9,0,8,9.3,NE,39,E,E,6,26,64,60,1016,1013.1,7,7,23,25.1,No,0.4,No
12/5/2016,Sydney,22.1,29.9,0.4,7.6,2.9,SSW,59,NE,E,13,17,71,65,1009.6,1005.9,7,7,26.1,27.1,No,3.2,Yes
12/6/2016,Sydney,20.4,23.6,3.2,7,0,S,33,W,NE,15,7,86,83,1012.4,1010.6,8,8,20.6,22.2,Yes,7.8,Yes
12/7/2016,Sydney,18.6,25.1,7.8,1.4,9.3,SSW,37,SE,E,15,24,86,56,1015.2,1014.4,5,4,20.7,24.4,Yes,0.2,No
12/8/2016,Sydney,20.2,27.9,0.2,8,12.2,NNE,56,NNE,NE,9,26,60,61,1008.7,999.4,1,2,24.6,26.9,No,0.4,No
12/9/2016,Sydney,18.1,27.8,0.4,13.6,13.4,W,72,W,WSW,44,31,35,14,1007.9,1009.9,1,1,20.2,26.4,No,0,No
12/10/2016,Sydney,16.9,23.7,0,9,9.8,E,39,SSE,ENE,11,26,54,52,1022.5,1020.5,3,2,20.8,22.1,No,0,No
12/11/2016,Sydney,20,26.3,0,9,11.4,E,41,NE,E,13,28,57,56,1022.2,1020.4,3,1,23.6,24.3,No,0,No
12/12/2016,Sydney,20.9,27.6,0,10.6,12.4,NE,52,NE,ENE,15,19,59,53,1022.6,1018.1,6,1,23.8,25.5,No,0,No
12/13/2016,Sydney,20.7,37.8,0,10.2,11.4,NNE,44,ESE,NE,9,15,49,36,1015.5,1011.1,3,5,27.5,31.1,No,0,No
12/14/2016,Sydney,27.1,37.2,0,13.4,2.5,WSW,57,NW,WSW,24,33,23,16,1008.5,1007,7,7,32.4,34.1,No,8.2,Yes
12/15/2016,Sydney,17.4,19.1,8.2,8.8,0,SSE,46,SE,SSE,17,15,88,81,1017.2,1017.4,8,8,17.7,17.7,Yes,32.6,Yes
12/16/2016,Sydney,17.2,25.4,32.6,1,0,ESE,30,SSE,ESE,17,4,89,86,1013.3,1009.3,8,8,18.8,20.2,Yes,10.4,Yes
12/17/2016,Sydney,18.5,33.7,10.4,1.4,12.7,S,70,NW,WNW,2,19,67,27,1007.4,1005.2,3,4,25.4,32.4,Yes,0,No
12/18/2016,Sydney,18.3,21.3,0,10,0.7,SSE,57,SE,SE,15,22,61,55,1018.8,1020,8,8,19.8,19.9,No,0,No
12/19/2016,Sydney,17.7,22.9,0,7.8,7.1,NE,44,ENE,NE,13,24,49,47,1021,1017.5,6,3,20.8,21.4,No,0,No
12/20/2016,Sydney,16.7,27.1,0,7,12,SSW,48,E,ESE,4,20,52,52,1010.4,1005.3,2,3,22.8,26.9,No,0,No
12/21/2016,Sydney,18.6,26.7,0,10,10.4,S,52,S,ESE,15,28,64,50,1012.3,1012.2,3,2,22.8,25,No,0,No
12/22/2016,Sydney,20.3,24.3,0,9.2,3.7,ENE,35,E,ENE,17,20,60,52,1019.4,1018.1,8,5,21.1,23,No,0,No
12/23/2016,Sydney,20.8,24.4,0,7.6,7.9,ENE,48,NE,NE,20,28,56,56,1019.3,1016.6,5,2,23,23.8,No,0,No
12/24/2016,Sydney,19.8,27.2,0,9.4,4.3,NNW,44,WNW,ENE,9,20,66,55,1015.7,1013.8,7,7,23.2,26.3,No,1.6,Yes
12/25/2016,Sydney,19.1,27.4,1.6,4.6,12.8,NE,48,ESE,NE,4,26,64,55,1017.1,1015.5,3,3,23.9,26.8,Yes,0,No
12/26/2016,Sydney,20.9,29.3,0,11.2,10.9,NE,52,E,NE,13,30,59,51,1014.7,1011.4,1,1,25.8,27.9,No,0,No
12/27/2016,Sydney,21.8,29.6,0,11.2,6,NE,43,S,ESE,17,19,66,60,1014.5,1013.3,7,7,25.7,27.5,No,0,No
12/28/2016,Sydney,21.1,28.9,0,7.8,9.4,NNE,61,E,NNE,15,24,63,48,1013,1009.7,6,6,24.9,27.5,No,0,No
12/29/2016,Sydney,22.6,36.6,0,10.4,4.8,E,28,W,ENE,15,22,49,30,1007.2,1004.4,7,6,28.1,31.8,No,0,No
12/30/2016,Sydney,23.9,33.3,0,9.2,0.5,NNE,30,W,ENE,9,20,58,34,1003.6,1001.7,8,7,27.3,32.1,No,0,No
12/31/2016,Sydney,24.1,30,0,8.2,4.8,SE,37,SSE,SE,17,24,57,62,1003.7,1003.4,6,7,27.7,26.4,No,0,No
1/1/2017,Sydney,22.7,26.6,0,6.8,0,E,24,E,E,9,19,70,70,1007.4,1005.5,7,8,24.6,24.9,No,0.4,No
1/2/2017,Sydney,21.2,26.3,0.4,3.4,3.5,S,56,SSW,SSE,26,28,71,54,1009.9,1011.8,7,5,22.1,24.8,No,2.6,Yes
1/3/2017,Sydney,18.5,26.6,2.6,6.2,8.8,SSE,48,S,SSE,19,19,66,60,1018.5,1018.3,7,7,21.9,25.4,Yes,1.2,Yes
1/4/2017,Sydney,20.1,25.9,1.2,7.8,5.6,ESE,31,ESE,ESE,22,22,53,45,1021.4,1020,7,7,24,23.7,Yes,5,Yes
1/5/2017,Sydney,19.6,24.3,5,6,0.5,ENE,30,NNE,E,7,20,89,69,1019,1017.2,8,7,20.5,22.6,Yes,8.8,Yes
1/6/2017,Sydney,19.9,26.5,8.8,3.8,4.8,E,35,ESE,E,15,22,86,57,1018.3,1017.5,7,6,20,25.3,Yes,4.4,Yes
1/7/2017,Sydney,19.2,26.8,4.4,6.6,11.5,NE,43,S,NE,2,28,61,57,1018.4,1015,3,3,24.8,25.2,Yes,0,No
1/8/2017,Sydney,19.7,28.5,0,10.4,11.7,NE,54,N,ENE,11,20,52,52,1013.5,1010,2,6,25.1,27.5,No,0,No
1/9/2017,Sydney,21.3,29.9,0,9.6,9.2,ENE,31,ESE,E,9,20,57,57,1011.5,1009.2,2,2,27,26.7,No,0.4,No
1/10/2017,Sydney,22.6,31.3,0.4,8.2,8.8,E,31,W,E,9,17,73,49,1012,1008.1,7,4,24.8,30.5,No,0,No
1/11/2017,Sydney,24,37.7,0,7.4,10.9,SSE,63,W,ESE,9,20,53,47,1007.6,1003.4,4,7,29.2,31.4,No,0,No
1/12/2017,Sydney,22.3,28.4,0,9.4,7.2,E,31,SSE,E,7,20,68,52,1012.4,1010.7,7,2,24.7,26.8,No,0,No
1/13/2017,Sydney,23,30.5,0,8.6,8.9,SSW,52,N,NE,15,30,68,57,1008.9,1001.3,8,1,24.6,29,No,0,No
1/14/2017,Sydney,24.6,32.5,0,10.6,7.1,ESE,35,NNW,ESE,2,22,59,52,1003.4,1003.2,8,1,28.7,29.2,No,0,No
1/15/2017,Sydney,22.8,27,0,8,6.9,ESE,33,E,E,20,22,56,57,1015.1,1015.7,6,7,25.6,25.5,No,0,No
1/16/2017,Sydney,21.7,27.2,0,7.2,12.1,NE,52,NNE,NE,22,28,55,57,1017.1,1013.9,3,0,26.2,26.3,No,0,No
1/18/2017,Sydney,25.1,38.1,0,13.8,11.1,SSE,59,WNW,SSE,20,31,26,52,1005.4,1006.8,1,2,36.5,30.1,No,0,No
1/19/2017,Sydney,20.1,24.5,0,12.6,0,ENE,41,ESE,ENE,20,19,61,53,1015.3,1013.7,8,8,21.5,22.7,No,0,No
1/20/2017,Sydney,19,29.2,0,5.8,2.6,SSW,65,NNE,NNW,22,28,62,68,1001.1,994.3,7,7,24.1,28.3,No,7.8,Yes
1/21/2017,Sydney,20.8,27.4,7.8,6.2,9.7,SSE,48,SSE,SE,22,20,49,42,1010.5,1012.2,7,1,22.2,26.6,Yes,0,No
1/22/2017,Sydney,20.4,26.5,0,9.1,10.7,ENE,39,NE,E,4,22,50,50,1017.9,1015.8,1,4,23.8,26,No,0,No
1/23/2017,Sydney,21.5,32.6,0,9.6,12.1,NE,56,NNW,NE,17,20,60,51,1014.9,1010.1,3,1,25.5,28.6,No,0,No
1/24/2017,Sydney,24.5,37,0,12,2.6,SSW,69,NW,W,11,20,34,33,1007.4,1008.4,6,7,32.6,35,No,17.8,Yes
1/25/2017,Sydney,20.6,24.3,17.8,10.2,0.3,SSE,35,S,S,13,11,68,62,1020.5,1018,7,8,21.7,23.3,Yes,0,No
1/26/2017,Sydney,20.7,25.5,0,2.8,0.4,SSE,31,SSW,SSE,11,13,70,64,1015.9,1014.9,8,6,22.6,24.9,No,0,No
1/27/2017,Sydney,20.4,27.1,0,4.2,6,S,31,SSW,ESE,13,15,67,57,1018.5,1016.9,7,4,21.7,25.7,No,0,No
1/28/2017,Sydney,20.4,29.7,0,5.4,12.2,NE,48,NE,ENE,2,17,63,59,1015.9,1012.2,1,1,26.4,28.1,No,0,No
1/29/2017,Sydney,22.3,30.2,0,11.4,6.8,S,31,SSW,SSE,13,19,74,56,1016.8,1015.4,7,6,24.5,28.9,No,0,No
1/30/2017,Sydney,23.1,34.3,0,6,12,NNE,56,E,NE,13,17,67,54,1012.5,1008,1,3,27.9,30.3,No,0,No
1/31/2017,Sydney,25.4,39.4,0,11.8,4.8,SSE,57,ESE,SSE,7,33,36,58,1008.1,1009.7,7,7,33.2,29.2,No,1.2,Yes
2/1/2017,Sydney,20.3,23.6,1.2,9.2,0,SSW,33,SSW,SSE,6,9,83,79,1016.1,1012.7,8,8,21.1,22.4,Yes,4.4,Yes
2/2/2017,Sydney,20.8,27.1,4.4,0,6,S,50,S,SE,30,22,70,56,1013.2,1013.9,7,7,23.1,25.4,Yes,0,No
2/3/2017,Sydney,22.3,26.4,0,6.6,0.1,NNE,24,NNE,NE,11,17,79,63,1015.5,1013.5,8,8,22.8,26.1,No,0,No
2/4/2017,Sydney,22.7,30.4,0,4.4,7.2,NNE,35,ESE,E,4,17,78,65,1013.9,1010.4,8,5,26,28.1,No,0,No
2/5/2017,Sydney,25.8,34.9,0,9.6,7,NW,41,E,ENE,4,6,50,41,1010.4,1007.3,7,7,29.5,34.1,No,0,No
2/6/2017,Sydney,26.2,34.7,0,11.8,10.9,S,48,S,SE,19,19,55,44,1011.3,1009.3,1,1,29.6,33.9,No,6.4,Yes
2/8/2017,Sydney,20.7,27,85,3.4,5.9,ESE,46,ESE,E,37,19,79,85,1022.1,1021.8,7,7,24.6,23.1,Yes,5.4,Yes
2/9/2017,Sydney,22.5,30.9,5.4,5.2,11.8,NNE,54,NNW,NE,17,20,72,55,1018.6,1013,3,1,25.7,29.7,Yes,0,No
2/10/2017,Sydney,23.7,37.5,0,10,12,SSE,44,NW,ENE,7,17,61,35,1010.4,1006.4,6,2,27.4,36.2,No,0,No
2/11/2017,Sydney,23.9,36.2,0,11,11.4,SSW,63,W,E,9,19,72,51,1007.8,1002.7,5,3,26.4,33.1,No,0,No
2/12/2017,Sydney,24.5,31.9,0,10.4,7.8,SSE,59,S,SSE,2,33,67,59,1000.5,998,1,7,28.1,28.1,No,0,No
2/13/2017,Sydney,17.8,27.3,0,7,12.8,SW,37,SSW,ESE,19,22,29,32,1008.1,1007.3,1,1,21.9,26.9,No,0,No
2/15/2017,Sydney,18,26.1,25.6,1.2,10.1,ENE,37,WSW,E,7,17,66,52,1017.4,1013.6,4,2,21.3,26.1,Yes,0,No
2/16/2017,Sydney,19.5,30,0,8,11.1,NNE,54,W,ENE,6,24,63,51,1012.1,1009,1,1,23.4,28.8,No,0,No
2/17/2017,Sydney,22.6,29.9,0,11.2,6.6,N,70,NE,NE,9,9,66,59,1009.8,1005.7,4,7,26.6,26.8,No,8,Yes
2/18/2017,Sydney,21.8,29.4,8,5.4,7,SE,41,S,ESE,17,20,79,58,1007.1,1004.9,3,2,22.9,28.8,Yes,3.2,Yes
2/19/2017,Sydney,18.6,26.1,3.2,6.4,7.9,S,48,W,ESE,17,19,69,48,1008.7,1006.1,5,2,19.7,25,Yes,0.6,No
2/20/2017,Sydney,17.5,28.3,0.6,8,12.5,WSW,63,W,WNW,35,19,32,18,1010.5,1009.6,0,0,19.9,27.5,No,0,No
2/21/2017,Sydney,16.9,27.6,0,10.4,11.7,NNE,33,WNW,ESE,17,19,41,36,1019.7,1018.5,6,2,19.4,26.3,No,0,No
2/22/2017,Sydney,19.3,27.7,0,7,12.2,NE,48,NNE,NE,15,22,50,47,1021.6,1018.5,2,1,25.8,26.2,No,0,No
2/23/2017,Sydney,21.6,28.1,0,11.6,11.5,NNE,46,N,ENE,17,22,55,52,1019.8,1017.2,1,1,25.4,27.3,No,0,No
2/24/2017,Sydney,21.8,28,0,10.6,5.7,S,31,SE,ESE,7,15,69,56,1020.8,1018.6,8,7,24.5,27.3,No,7.8,Yes
2/25/2017,Sydney,18.6,20.8,7.8,4.4,0,SSW,44,S,SSW,19,19,89,87,1020.5,1020.1,8,8,18.7,19,Yes,28.6,Yes
2/26/2017,Sydney,18.3,25.5,28.6,5.8,5.3,S,48,SSE,SSW,15,24,67,54,1021.8,1021.8,6,3,20.7,24.3,Yes,26.4,Yes
2/27/2017,Sydney,18.7,26.6,26.4,7.6,7.5,ESE,44,SE,SE,19,24,60,47,1024,1022.8,7,3,23.3,25.6,Yes,2.6,Yes
2/28/2017,Sydney,20.7,26.7,2.6,5.6,9.2,ESE,48,ESE,E,19,17,63,61,1022.7,1021.4,6,6,25.1,26.4,Yes,26.4,Yes
3/1/2017,Sydney,20.6,27.2,26.4,7.2,2.2,E,43,SE,ESE,9,22,87,67,1021,1019.4,6,7,21.4,25,Yes,3.2,Yes
3/2/2017,Sydney,20.5,26.3,3.2,3.6,7.6,E,26,WNW,E,13,15,81,69,1018.1,1016,3,5,23,25,Yes,37.8,Yes
3/3/2017,Sydney,20.7,24.8,37.8,5.2,1.4,SE,63,S,SE,6,17,89,85,1016.9,1016,7,8,21.7,22.2,Yes,27.6,Yes
3/4/2017,Sydney,19.9,23.3,27.6,4,0.2,SSE,54,SE,S,19,20,87,86,1015.2,1013.1,7,7,21.5,20.9,Yes,7.6,Yes
3/5/2017,Sydney,20.1,23,7.6,2.4,0,SW,56,W,SW,20,24,78,76,1010.2,1009.6,7,7,20.4,22.1,Yes,2.4,Yes
3/6/2017,Sydney,19.6,25.7,2.4,4,7.7,SSW,65,WSW,SSW,19,33,63,49,1012.8,1013.2,5,3,20.5,25.5,Yes,0,No
3/7/2017,Sydney,18.8,23.2,0,9.4,3.6,SSE,54,SW,SSW,13,30,73,62,1017.6,1017.7,7,7,19.3,21.7,No,5,Yes
3/8/2017,Sydney,16.9,23.5,5,8.8,1.4,SE,46,ESE,SE,17,20,67,56,1018.5,1017.4,8,8,19.9,22,Yes,1,No
3/9/2017,Sydney,17.9,25.1,1,5.4,2.7,SSE,43,SE,SSE,15,31,69,54,1017,1016,7,7,20.3,23.3,No,0.6,No
3/10/2017,Sydney,17.3,25.8,0.6,5.4,7.4,SSE,44,W,S,17,24,73,51,1015.1,1014,3,3,19.3,25.1,No,0.2,No
3/11/2017,Sydney,16.9,26.1,0.2,5,10.7,SSE,31,WNW,ESE,17,20,61,47,1014.2,1012.3,5,2,20.1,25.5,No,0,No
3/12/2017,Sydney,17.4,26.4,0,7.2,10.6,NNE,46,NNE,ENE,9,28,62,50,1010.6,1007.7,1,1,22.3,26,No,0,No
3/13/2017,Sydney,22.2,27.4,0,7.2,6.2,E,56,NNE,E,7,19,68,63,1011.1,1012.4,6,6,23.7,27,No,0.4,No
3/14/2017,Sydney,22.6,25.9,0.4,7.6,0.5,E,44,ESE,ENE,20,24,71,67,1019.2,1020.2,7,8,23.9,21.4,No,38,Yes
3/16/2017,Sydney,21.9,24.9,2.6,7.6,1,ENE,56,ENE,NE,26,24,84,85,1013.2,1009,8,7,23.1,24.5,Yes,20,Yes
3/17/2017,Sydney,20,22.7,20,3,1.3,S,59,SSW,S,26,35,83,81,1018.4,1020.6,8,8,20.3,20.5,Yes,45.8,Yes
3/18/2017,Sydney,19.3,25.8,45.8,2.8,3.6,SSE,65,SE,ESE,24,22,88,79,1022.9,1022.2,8,7,21.8,24.1,Yes,4.2,Yes
3/20/2017,Sydney,23.7,27.9,0.2,8.4,4.4,NNE,39,NE,NE,11,20,74,66,1018.5,1015.6,7,7,25.8,26.9,No,0,No
3/21/2017,Sydney,23.3,27.1,0,5.2,1.5,NNE,30,NNE,E,11,17,77,72,1015.7,1012.6,7,6,24.5,26,No,25.6,Yes
3/22/2017,Sydney,22.3,31.9,25.6,6,4.4,WSW,63,SE,E,4,19,82,57,1012.6,1010.7,7,6,23.9,29.8,Yes,18.2,Yes
3/24/2017,Sydney,18.5,24.1,10.2,7.8,5.5,S,41,W,SSW,13,20,85,70,1019.9,1019.1,2,7,20.4,21.7,Yes,4.8,Yes
3/25/2017,Sydney,19.2,24.5,4.8,3.2,4.9,ENE,26,WNW,NE,11,13,81,58,1017.8,1014.1,6,7,20.2,24.2,Yes,0,No
3/26/2017,Sydney,18.9,26.5,0,3,11,ENE,28,WNW,E,13,19,74,66,1015.9,1014.7,1,2,21.3,26,No,0,No
3/27/2017,Sydney,19.2,27,0,5.8,11,NNE,41,W,NE,11,22,76,62,1017.1,1012.3,1,1,21.8,26,No,0,No
3/28/2017,Sydney,21.2,23.8,0,7.4,0,SSW,54,SSW,S,19,11,76,69,1013.9,1012.4,7,8,21.8,23.6,No,0,No
3/29/2017,Sydney,21.4,28.8,0,2.4,8.4,E,30,E,E,2,22,84,71,1012.3,1007.4,8,1,22.5,27,No,2.4,Yes
3/30/2017,Sydney,22.5,26,2.4,7.4,0,SSW,69,NNE,SSW,19,28,70,88,1007,1007.7,8,8,25.2,19.2,Yes,42.4,Yes
4/3/2017,Sydney,14.8,22,33.8,4.2,1.5,SSE,50,W,ESE,19,24,90,49,1028.4,1026.3,8,7,15.7,21.8,Yes,7.8,Yes
4/4/2017,Sydney,14.9,22.8,7.8,0.4,6.4,SE,41,WNW,SSE,15,20,78,60,1028.1,1026.3,3,6,17.9,20.7,Yes,0.4,No
4/5/2017,Sydney,14.1,23.3,0.4,5.4,10.2,ESE,37,W,ESE,9,22,72,45,1026.1,1023.3,3,3,18.1,22.9,No,0.2,No
4/6/2017,Sydney,13.2,23.4,0.2,6,8.7,ESE,24,W,ENE,17,15,69,42,1026.2,1023.9,2,3,17.1,23.2,No,0,No
4/7/2017,Sydney,14.1,23.8,0,3.4,10.6,ENE,28,WNW,E,11,13,69,41,1028.4,1025.7,2,2,18.7,23.7,No,0,No
4/8/2017,Sydney,14.9,24.9,0,5,9.8,ENE,37,WNW,NE,13,20,68,49,1026.2,1021.4,4,4,18.4,23.1,No,0,No
4/9/2017,Sydney,15.5,28.7,0,7,9.6,WNW,67,NW,NNE,7,20,62,35,1015.3,1007.1,1,4,20.1,27.9,No,8.8,Yes
4/10/2017,Sydney,11.7,17.9,8.8,7.8,6.1,W,54,WNW,W,26,26,51,56,1009.3,1008.5,7,7,13.9,15.7,Yes,0,No
4/11/2017,Sydney,13.8,23,0,3.6,2.1,SSW,54,W,SSW,22,26,56,48,1017.2,1017.3,7,7,17.9,22.2,No,9.4,Yes
4/12/2017,Sydney,15,22.7,9.4,4.2,2.8,SSW,43,W,SSW,19,17,71,75,1023.7,1022.2,7,7,17.4,20.2,Yes,19.8,Yes
4/13/2017,Sydney,15.3,23.6,19.8,2.4,9.2,SSE,31,W,SSE,17,20,80,51,1023.8,1020.9,4,3,17.3,22.6,Yes,0,No
4/14/2017,Sydney,13.9,24.7,0,4,10.8,W,26,WNW,SE,11,15,69,41,1022.1,1019.3,1,1,17.2,23.5,No,0,No
4/15/2017,Sydney,13.2,23.8,0,5.2,9.8,W,26,W,ESE,13,17,72,55,1021,1018.7,1,4,16.5,22,No,0,No
4/16/2017,Sydney,15.2,26.9,0,4.4,8.1,WSW,39,W,WSW,13,9,75,30,1020,1017.4,3,5,18.2,26.2,No,0,No
4/17/2017,Sydney,14.2,24.1,0,3,8.9,W,24,WNW,ESE,15,13,68,55,1024.4,1022.1,2,2,17.4,22.3,No,0,No
4/18/2017,Sydney,16,24.3,0,4,9.3,ESE,24,W,E,15,17,73,55,1027,1025.3,1,1,19.2,23,No,0,No
4/19/2017,Sydney,15.2,24.9,0,4.6,6.1,SE,30,W,SE,17,15,72,63,1030.6,1028.1,3,6,17.7,22.3,No,0.2,No
4/20/2017,Sydney,16.2,24,0.2,3.8,9.9,E,30,WNW,ENE,9,20,83,48,1030.3,1027.5,4,2,19,23,No,0,No
4/21/2017,Sydney,14.4,23.9,0,4,7.2,ENE,26,WNW,E,15,17,68,58,1028.4,1024.8,5,6,17.9,22.4,No,0,No
4/22/2017,Sydney,17.7,24.1,0,4.2,3.5,N,19,NNE,ENE,2,15,68,60,1025.9,1022.2,7,5,19.9,22.5,No,0,No
4/23/2017,Sydney,15.9,26.7,0,3.6,9.5,E,22,WNW,ESE,11,17,74,58,1024.1,1020.9,1,2,18.5,23.6,No,0,No
4/24/2017,Sydney,15.7,23.9,0,3,10,NNE,24,W,E,15,17,74,61,1022.7,1018.4,1,3,18.2,22.7,No,0,No
4/25/2017,Sydney,18.2,26.7,0,4.4,3,NW,39,E,NW,4,22,69,65,1014,1008.8,7,7,20.6,21.9,No,1.8,Yes
4/27/2017,Sydney,12.1,20,0.4,7,8.2,S,46,W,S,22,24,46,45,1015.8,1015.2,2,4,13.1,18.5,No,0,No
4/28/2017,Sydney,10.2,21.8,0,5,10.4,SW,44,W,S,22,13,51,39,1022.7,1020.3,1,5,13.5,20.1,No,0,No
4/29/2017,Sydney,10.8,22.7,0,3.6,10.5,W,31,W,ESE,24,13,60,51,1020.8,1018.2,1,3,14,21.2,No,0,No
4/30/2017,Sydney,14,22.6,0,3,7.8,SSE,28,WNW,SE,15,13,66,59,1023,1020.9,7,4,17.2,20.5,No,0,No
5/1/2017,Sydney,13.2,25.6,0,4,9.5,NNW,30,W,N,11,19,78,40,1019.5,1014.9,5,5,15.9,24.2,No,0,No
5/2/2017,Sydney,14.6,23.9,0,5,8.4,SSW,39,W,SSW,17,15,65,33,1017.5,1016,3,6,17.2,23.2,No,1.4,Yes
5/3/2017,Sydney,14.9,18.4,1.4,5,3.4,S,43,S,SSE,17,15,61,67,1027,1027.3,6,8,16.9,16.3,Yes,3.8,Yes
5/4/2017,Sydney,11.8,20,3.8,3.8,3.3,W,24,WNW,ESE,13,13,78,45,1031.6,1029.4,6,7,14.7,19.5,Yes,0.4,No
5/5/2017,Sydney,12.7,21.6,0.4,2.4,8.5,E,26,WNW,ENE,15,20,74,54,1031.2,1027.8,1,1,15.1,20.5,No,0,No
5/6/2017,Sydney,12.7,26.2,0,4,8.4,NNW,43,W,N,11,13,77,39,1025.9,1021.1,7,6,14.8,25.2,No,0.2,No
5/7/2017,Sydney,14.6,22.2,0.2,4,10,W,50,W,ESE,22,13,47,25,1023.6,1023.2,1,1,17.2,21.1,No,0,No
5/9/2017,Sydney,10.7,21,0,9.6,7.5,SSE,31,W,S,19,13,67,45,1026.9,1024,5,1,13.3,19.8,No,0,No
5/10/2017,Sydney,10.5,21.7,0,3.4,10,W,37,W,SE,20,13,70,52,1025.1,1021.9,1,1,13.3,20.3,No,0,No
5/11/2017,Sydney,10.9,22.1,0,2,8.5,W,30,W,SSE,24,19,73,56,1024.7,1022.9,1,7,13.4,19.7,No,0.4,No
5/12/2017,Sydney,12.5,19.6,0.4,2.6,1.7,WNW,26,W,ESE,19,17,78,71,1027,1024.5,7,7,14.1,18.5,No,3.2,Yes
5/13/2017,Sydney,14,21.3,3.2,0.6,7.3,ENE,28,WNW,NE,11,17,86,67,1024.9,1021.7,1,7,15.8,20.1,Yes,0,No
5/14/2017,Sydney,14.7,18.7,0,4,0.3,ESE,26,SW,SE,7,9,89,74,1021.9,1019.2,7,7,16.3,18.1,No,5.2,Yes
5/15/2017,Sydney,13.1,20.8,5.2,1.6,5.5,SSW,43,W,SSW,20,20,75,49,1017.1,1014,7,1,14.6,20.2,Yes,0,No
5/16/2017,Sydney,11.1,21.9,0,3,9.9,W,33,W,SSE,19,11,59,39,1017.9,1016.5,1,1,14.4,20.3,No,0,No
5/17/2017,Sydney,9.8,20.2,0,3.4,9.5,W,28,W,E,17,17,72,52,1023.4,1021.3,1,2,12.7,19.6,No,0,No
5/18/2017,Sydney,12.6,21.5,0,3.6,6.4,E,33,WNW,E,15,22,79,62,1027,1024.7,7,4,14.8,20.2,No,0,No
5/19/2017,Sydney,14.8,20.4,0,1.4,0.5,NNE,43,NE,NNE,11,17,78,72,1025.3,1020.9,7,7,19.5,20.2,No,14.6,Yes
5/20/2017,Sydney,16.7,23.2,14.6,1,5.4,NE,35,NW,WNW,11,9,86,58,1017.9,1015.4,8,3,17.5,22.8,Yes,0,No
5/21/2017,Sydney,13.8,23.5,0,4,9.2,W,30,W,ESE,22,17,69,49,1021,1019.3,2,1,15.7,21.9,No,0,No
5/22/2017,Sydney,13,21,0,1,6.9,W,22,W,E,17,11,84,65,1024.7,1021.9,2,4,14.7,20.1,No,0,No
5/23/2017,Sydney,14.7,22.6,0,2.4,8.8,ENE,24,WNW,ENE,11,17,82,65,1022.1,1017.2,1,2,16.6,22.4,No,0.8,No
5/24/2017,Sydney,14.8,22.7,0.8,3.4,9,WSW,54,NNW,WSW,7,22,77,31,1014.7,1012.7,5,1,16.7,22.5,No,0,No
5/25/2017,Sydney,11.6,21.4,0,5.6,9.6,WSW,33,W,E,22,11,60,43,1021.3,1018.9,1,0,14,19.7,No,0,No
5/26/2017,Sydney,10.6,20.8,0,1.8,9.8,W,30,W,S,19,13,58,56,1021.7,1019.7,2,3,14,19.6,No,0,No
5/27/2017,Sydney,12.6,20.6,0,2.8,7,W,24,W,ENE,19,15,77,65,1021.8,1017.6,3,3,14.2,19.4,No,0,No
5/28/2017,Sydney,11.9,23.7,0,2.4,8.4,NNW,48,W,NW,13,24,83,37,1013.2,1009,1,6,13.3,23.2,No,0,No
5/29/2017,Sydney,11.4,18.3,0,5.2,9.4,W,56,SW,WSW,15,19,44,30,1017.8,1018.6,1,1,13.5,17.5,No,0,No
5/30/2017,Sydney,7.1,17.1,0,3.4,9.7,WSW,39,W,WNW,17,17,60,37,1023.1,1020.1,1,6,9.7,16.7,No,0,No
5/31/2017,Sydney,9.7,16.3,0,3.4,7.8,SSW,52,SSW,SSW,20,28,58,43,1025.4,1026,6,4,13.4,15.9,No,0,No
6/1/2017,Sydney,8,18.3,0,4.8,9.7,WSW,43,W,SSW,28,26,54,39,1032.8,1031.2,1,1,10.3,17.8,No,0,No
6/2/2017,Sydney,8.5,18.1,0,3.2,4.8,SSW,41,W,SSW,24,20,61,50,1032.7,1030.8,1,4,10.7,16.4,No,0,No
6/3/2017,Sydney,10.7,17.4,0,3.4,2.1,S,41,W,S,20,22,64,66,1031.1,1028.8,4,7,13.4,16.4,No,1.4,Yes
